,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
4,2018-12-19,SBIN,EQ,292.75,294.7,302.0,294.7,299.5,300.7,299.22,26124125,781689902330000.0,197180,9020593,0.3453
5,2018-12-20,SBIN,EQ,300.7,298.35,301.65,293.15,294.0,294.05,297.78,19222232,572396095385000.0,136911,4235023,0.22030000000000002
6,2018-12-21,SBIN,EQ,294.05,293.65,296.5,290.8,292.0,291.9,293.22,15777301,462628644339999.94,110956,3780897,0.2396
0,2018-12-13,SHREECEM,EQ,16619.0,16700.0,16780.0,16537.0,16700.0,16693.7,16685.66,11309,18869817870000.0,6390,6896,0.6098
1,2018-12-14,SHREECEM,EQ,16693.7,17050.0,17151.15,16612.05,16734.0,16887.7,16801.9,28268,47495607850000.0,14148,17906,0.6334000000000001
2,2018-12-17,SHREECEM,EQ,16887.7,16810.75,17071.75,16651.0,17030.7,16928.7,16803.71,11384,19129346770000.0,4907,6391,0.5614
3,2018-12-18,SHREECEM,EQ,16928.7,17008.75,17174.0,16759.45,17150.0,17030.05,16970.64,8998,15270185650000.0,3774,4526,0.503
4,2018-12-19,SHREECEM,EQ,17030.05,17159.0,17846.0,17005.0,17540.0,17495.85,17576.08,56675,99612450435000.0,10345,34096,0.6016
5,2018-12-20,SHREECEM,EQ,17495.85,17448.0,17549.95,17259.6,17521.5,17497.8,17467.43,10292,17977479385000.0,3811,5192,0.5045000000000001
6,2018-12-21,SHREECEM,EQ,17497.8,17521.5,17521.5,17074.65,17137.2,17145.9,17268.27,31747,54821579045000.01,7672,24029,0.7569
0,2018-12-13,SIEMENS,EQ,962.4,967.2,977.85,952.3,958.0,960.05,967.53,534355,51700249015000.0,18894,157233,0.2942
1,2018-12-14,SIEMENS,EQ,960.05,959.0,975.0,952.2,966.1,966.9,965.94,497031,48010386525000.0,17635,137372,0.27640000000000003
2,2018-12-17,SIEMENS,EQ,966.9,969.2,985.7,953.4,962.3,968.2,976.74,903322,88230672000000.0,22906,199100,0.22039999999999998
3,2018-12-18,SIEMENS,EQ,968.2,959.95,984.55,959.05,984.0,982.0,976.18,485884,47430831265000.0,27795,172397,0.35479999999999995
4,2018-12-19,SIEMENS,EQ,982.0,986.0,1046.05,983.7,1015.0,1019.2,1015.81,1906852,193700848630000.0,52569,519920,0.2727
5,2018-12-20,SIEMENS,EQ,1019.2,1014.7,1026.4,990.4,994.5,996.65,1004.01,692435,69521207665000.0,23085,185310,0.2676
6,2018-12-21,SIEMENS,EQ,996.65,1000.0,1014.95,982.05,994.0,993.65,998.51,901069,89972816325000.0,43477,414090,0.4596
0,2018-12-13,SOUTHBANK,EQ,16.1,16.3,16.65,16.0,16.15,16.1,16.3,14181097,23118680995000.0,9734,3875389,0.2733
1,2018-12-14,SOUTHBANK,EQ,16.1,16.0,16.0,15.2,15.5,15.45,15.42,30486028,47012576200000.0,14312,12244852,0.4017
2,2018-12-17,SOUTHBANK,EQ,15.45,15.65,15.7,15.3,15.45,15.5,15.49,17612166,27277008020000.0,8728,7736591,0.4393
3,2018-12-18,SOUTHBANK,EQ,15.5,15.4,15.5,15.15,15.35,15.35,15.38,8223327,12643826395000.0,5263,2757311,0.33530000000000004
4,2018-12-19,SOUTHBANK,EQ,15.35,15.4,15.65,15.35,15.6,15.6,15.54,10766466,16735550010000.0,7662,2992405,0.2779
5,2018-12-20,SOUTHBANK,EQ,15.6,15.55,16.0,15.45,15.75,15.7,15.67,30784354,48252328225000.0,11963,12196523,0.3962
6,2018-12-21,SOUTHBANK,EQ,15.7,15.85,15.85,15.4,15.45,15.45,15.53,10636705,16523853435000.0,7716,3708028,0.3486
0,2018-12-13,SREINFRA,EQ,31.6,31.8,33.2,31.8,32.3,32.4,32.48,3893719,12647545645000.0,8145,891974,0.2291
1,2018-12-14,SREINFRA,EQ,32.4,32.6,32.7,31.9,32.45,32.5,32.34,1641342,5308765835000.0,3450,352098,0.2145
2,2018-12-17,SREINFRA,EQ,32.5,32.45,33.4,32.25,33.05,33.2,32.95,1795766,5916556275000.0,4464,390504,0.2175
3,2018-12-18,SREINFRA,EQ,33.2,33.05,34.2,32.65,34.05,33.95,33.66,3052751,10275595275000.0,9444,1162375,0.38079999999999997
4,2018-12-19,SREINFRA,EQ,33.95,34.15,36.5,34.05,35.5,36.05,35.52,6385716,22681840740000.0,13063,1488493,0.2331
5,2018-12-20,SREINFRA,EQ,36.05,35.95,37.65,35.15,36.3,36.35,36.61,6209461,22729878745000.0,12961,1258194,0.20260000000000003
6,2018-12-21,SREINFRA,EQ,36.35,36.15,37.0,34.25,34.6,34.65,35.25,4980748,17556864269999.998,9402,1089751,0.2188
0,2018-12-13,SRF,EQ,2157.4,2157.0,2195.0,2106.35,2192.1,2184.95,2172.83,344132,74774185540000.0,13673,83704,0.2432
1,2018-12-14,SRF,EQ,2184.95,2186.0,2222.55,2171.3,2192.0,2198.45,2201.06,550110,121082535900000.0,24108,44720,0.08130000000000001
2,2018-12-17,SRF,EQ,2198.45,2190.05,2224.8,2190.05,2210.0,2209.65,2211.01,219465,48523883300000.0,11288,36279,0.1653
3,2018-12-18,SRF,EQ,2209.65,2199.9,2230.0,2185.6,2224.2,2220.35,2215.76,240106,53201842780000.0,11169,15454,0.0644
4,2018-12-19,SRF,EQ,2220.35,2220.35,2255.0,2220.35,2244.05,2242.3,2242.92,266073,59678027945000.01,11905,19492,0.0733
5,2018-12-20,SRF,EQ,2242.3,2235.0,2276.95,2222.3,2260.2,2259.15,2258.57,312381,70553341305000.0,14857,47132,0.1509
6,2018-12-21,SRF,EQ,2259.15,2246.0,2266.65,2140.0,2149.55,2149.35,2191.29,631940,138476271240000.02,25919,229429,0.36310000000000003
0,2018-12-13,SRTRANSFIN,EQ,1155.3,1163.9,1223.75,1159.5,1173.8,1172.0,1196.45,2165479,259088768360000.0,79240,537352,0.2481
1,2018-12-14,SRTRANSFIN,EQ,1172.0,1179.3,1205.0,1162.0,1175.2,1178.6,1187.28,2101001,249446856119999.97,71050,554153,0.2638
2,2018-12-17,SRTRANSFIN,EQ,1178.6,1180.0,1204.0,1168.0,1201.0,1196.25,1186.78,753807,89460126320000.0,29818,146063,0.1938
3,2018-12-18,SRTRANSFIN,EQ,1196.25,1197.9,1208.0,1180.1,1204.0,1200.15,1195.3,727443,86951056735000.0,25345,154959,0.21300000000000002
4,2018-12-19,SRTRANSFIN,EQ,1200.15,1210.95,1285.0,1206.1,1279.4,1275.05,1253.98,2646189,331827557395000.0,66576,776707,0.29350000000000004
5,2018-12-20,SRTRANSFIN,EQ,1275.05,1265.0,1291.25,1252.3,1268.0,1267.1,1274.47,1020893,130110076205000.0,30339,102403,0.1003
6,2018-12-21,SRTRANSFIN,EQ,1267.1,1268.1,1273.15,1192.5,1200.3,1200.5,1213.38,2379618,288738410505000.0,110981,751096,0.3156
0,2018-12-13,STAR,EQ,462.95,479.0,479.0,454.4,461.0,462.35,465.29,1897885,88306318465000.0,45529,260033,0.13699999999999998
1,2018-12-14,STAR,EQ,462.35,461.0,471.0,456.6,461.4,464.35,463.79,1012492,46958835010000.0,17855,73973,0.0731
2,2018-12-17,STAR,EQ,464.35,463.05,475.9,461.8,466.35,467.4,469.52,1030331,48376286510000.0,19813,137055,0.133
3,2018-12-18,STAR,EQ,467.4,464.5,474.3,462.65,469.0,472.6,469.69,613593,28819590755000.0,10728,85473,0.1393
4,2018-12-19,STAR,EQ,472.6,477.7,488.0,465.5,467.95,468.75,474.7,1948152,92478473520000.0,34075,271927,0.1396
5,2018-12-20,STAR,EQ,468.75,465.6,474.5,463.25,469.5,470.45,470.44,874763,41152236930000.0,19182,127118,0.14529999999999998
6,2018-12-21,STAR,EQ,470.45,470.5,473.45,458.3,459.0,460.7,463.74,686174,31820767289999.996,14219,87411,0.1274
0,2018-12-13,SUNPHARMA,EQ,431.45,422.0,429.3,418.0,422.0,422.1,423.48,16853821,713723427950000.0,212317,3276060,0.19440000000000002
1,2018-12-14,SUNPHARMA,EQ,422.1,421.95,426.0,417.1,420.45,420.65,421.03,8144364,342898972695000.0,111578,1804804,0.22160000000000002
2,2018-12-17,SUNPHARMA,EQ,420.65,421.8,425.4,420.0,420.25,420.95,421.95,6151952,259584626944999.97,110870,1988184,0.3232
3,2018-12-18,SUNPHARMA,EQ,420.95,421.0,434.9,418.85,432.75,433.45,429.62,14402058,618734520290000.0,155072,3284269,0.228
4,2018-12-19,SUNPHARMA,EQ,433.45,433.45,434.4,422.8,423.1,423.8,427.59,7882841,337064706400000.0,144701,2160224,0.27399999999999997
5,2018-12-20,SUNPHARMA,EQ,423.8,422.0,431.0,421.6,429.5,429.05,427.15,6156074,262957063125000.0,88069,1053910,0.17120000000000002
6,2018-12-21,SUNPHARMA,EQ,429.05,429.5,433.0,423.0,425.3,425.3,426.88,7315242,312273819205000.0,99849,3182217,0.435
0,2018-12-13,SUNTV,EQ,566.8,570.3,577.7,557.65,560.8,560.7,565.79,1700878,96234309805000.0,27914,409238,0.24059999999999998
1,2018-12-14,SUNTV,EQ,560.7,558.8,578.75,554.7,575.0,575.55,568.49,2321754,131988690709999.98,32736,484365,0.2086
2,2018-12-17,SUNTV,EQ,575.55,575.55,582.5,569.1,572.8,574.4,576.61,1435521,82773424105000.0,22603,102267,0.0712
3,2018-12-18,SUNTV,EQ,574.4,572.0,590.4,570.0,590.0,588.85,582.53,2031643,118349752359999.98,34217,222670,0.10960000000000002
4,2018-12-19,SUNTV,EQ,588.85,592.5,599.5,586.45,598.0,596.9,594.63,1470396,87434345935000.0,20856,347497,0.23629999999999998
5,2018-12-20,SUNTV,EQ,596.9,595.0,607.0,593.0,599.0,596.85,600.97,1388554,83447606015000.0,21682,127428,0.09179999999999999
6,2018-12-21,SUNTV,EQ,596.85,599.0,606.75,585.5,591.7,590.9,593.11,1018579,60413076295000.01,19374,122182,0.12
0,2018-12-13,SUZLON,EQ,5.3,5.35,5.4,5.2,5.25,5.25,5.31,21255099,11292878435000.0,15061,5513513,0.2594
1,2018-12-14,SUZLON,EQ,5.25,5.3,5.4,5.25,5.3,5.3,5.32,20891407,11115447700000.0,21805,3517707,0.1684
2,2018-12-17,SUZLON,EQ,5.3,5.3,5.4,5.25,5.25,5.3,5.34,11774554,6282058710000.0,16277,4028689,0.3422
3,2018-12-18,SUZLON,EQ,5.3,5.3,5.5,5.25,5.4,5.35,5.37,17508132,9402185365000.0,17046,6261038,0.3576
4,2018-12-19,SUZLON,EQ,5.35,5.35,5.5,5.35,5.45,5.45,5.44,26541602,14432910235000.0,18374,8278294,0.3119
5,2018-12-20,SUZLON,EQ,5.45,5.4,5.55,5.35,5.5,5.5,5.45,29154873,15889619460000.0,12559,7193288,0.24670000000000003
6,2018-12-21,SUZLON,EQ,5.5,5.45,5.65,5.45,5.5,5.5,5.54,24299900,13459381090000.0,19614,4334425,0.1784
0,2018-12-13,SYNDIBANK,EQ,33.8,34.1,34.4,33.5,33.95,33.95,34.07,3093029,10538095120000.0,5097,533951,0.17260000000000003
1,2018-12-14,SYNDIBANK,EQ,33.95,34.3,34.6,34.1,34.5,34.45,34.37,3039371,10445220070000.0,5624,691721,0.22760000000000002
2,2018-12-17,SYNDIBANK,EQ,34.45,34.55,34.65,34.15,34.25,34.3,34.36,1902335,6535679240000.0,3146,308581,0.16219999999999998
3,2018-12-18,SYNDIBANK,EQ,34.3,34.25,35.6,33.9,35.35,35.4,35.06,5662945,19852048420000.0,7390,2390464,0.42210000000000003
4,2018-12-19,SYNDIBANK,EQ,35.4,35.6,37.8,35.25,37.45,37.6,36.7,9525314,34961748720000.0,17722,3886984,0.4081
5,2018-12-20,SYNDIBANK,EQ,37.6,37.5,38.5,37.1,37.5,37.45,37.66,8271311,31153275414999.996,15420,1647807,0.19920000000000002
6,2018-12-21,SYNDIBANK,EQ,37.45,38.1,38.1,36.95,37.6,37.75,37.55,6307117,23682274520000.0,12006,1434224,0.2274
0,2018-12-13,TATACHEM,EQ,688.0,690.0,694.95,685.05,691.95,690.35,690.74,252164,17417930510000.0,9115,89425,0.3546
1,2018-12-14,TATACHEM,EQ,690.35,692.0,695.8,683.3,685.05,687.3,688.06,218535,15036505669999.998,5790,92052,0.42119999999999996
2,2018-12-17,TATACHEM,EQ,687.3,687.0,715.7,687.0,707.2,705.45,706.6,863343,61003512700000.0,21610,224910,0.2605
3,2018-12-18,TATACHEM,EQ,705.45,707.9,724.55,702.15,715.0,715.45,714.31,1074991,76787846340000.0,23627,427474,0.39770000000000005
4,2018-12-19,TATACHEM,EQ,715.45,715.25,722.6,708.7,709.35,711.8,714.66,548934,39230084030000.0,11098,259333,0.47240000000000004
5,2018-12-20,TATACHEM,EQ,711.8,707.65,727.4,703.2,721.4,717.7,719.44,730329,52542604970000.0,16970,204860,0.2805
6,2018-12-21,TATACHEM,EQ,717.7,720.0,726.0,701.15,704.0,704.6,710.94,427860,30418078550000.0,8653,173394,0.4053
0,2018-12-13,TATACOMM,EQ,532.15,530.1,537.0,524.1,526.2,526.8,527.24,339588,17904566650000.0,11671,181909,0.5357000000000001
1,2018-12-14,TATACOMM,EQ,526.8,526.0,545.2,522.05,532.6,532.6,535.64,257764,13806762125000.0,8868,41312,0.16030000000000003
2,2018-12-17,TATACOMM,EQ,532.6,533.4,538.0,525.2,531.35,533.05,530.31,119892,6358014140000.0,5221,30011,0.2503
3,2018-12-18,TATACOMM,EQ,533.05,529.8,534.5,525.3,534.0,532.2,530.34,92765,4919711975000.0,4080,21658,0.2335
4,2018-12-19,TATACOMM,EQ,532.2,532.9,552.55,532.3,548.25,550.15,541.58,269816,14612792600000.0,10408,97695,0.36210000000000003
5,2018-12-20,TATACOMM,EQ,550.15,542.25,558.0,541.95,546.0,547.3,551.05,492113,27117855020000.0,12094,222208,0.4515
6,2018-12-21,TATACOMM,EQ,547.3,545.0,555.8,516.1,519.2,520.55,528.41,438572,23174773790000.0,11079,195219,0.4451
0,2018-12-13,TATAELXSI,EQ,1028.6,1032.0,1036.65,1017.0,1028.0,1026.5,1025.56,445820,45721468455000.0,21741,114483,0.25680000000000003
1,2018-12-14,TATAELXSI,EQ,1026.5,1029.0,1042.85,1015.0,1035.05,1037.75,1034.83,583285,60360311965000.0,27178,90841,0.1557
2,2018-12-17,TATAELXSI,EQ,1037.75,1044.4,1046.15,1015.35,1019.95,1021.95,1024.16,657279,67316210110000.0,27249,145719,0.2217
3,2018-12-18,TATAELXSI,EQ,1021.95,1005.0,1027.65,1005.0,1016.5,1016.25,1015.89,461047,46837090155000.0,21281,80010,0.17350000000000002
4,2018-12-19,TATAELXSI,EQ,1016.25,1016.25,1021.35,994.0,1005.0,1003.75,1002.19,877957,87988209845000.0,34432,198618,0.2262
5,2018-12-20,TATAELXSI,EQ,1003.75,1000.2,1019.7,1000.2,1009.9,1008.8,1011.8,359208,36344791595000.0,15052,70080,0.19510000000000002
6,2018-12-21,TATAELXSI,EQ,1008.8,1013.95,1016.9,992.0,997.6,998.5,1000.69,513574,51392737785000.0,24169,104953,0.20440000000000003
0,2018-12-13,TATAGLOBAL,EQ,212.95,213.35,215.7,210.25,212.9,212.4,213.28,1196911,25528223005000.0,15875,456605,0.3815
1,2018-12-14,TATAGLOBAL,EQ,212.4,212.0,213.35,210.0,213.3,212.35,211.82,860565,18228628130000.0,7640,270646,0.3145
2,2018-12-17,TATAGLOBAL,EQ,212.35,212.8,213.4,209.5,210.0,210.05,210.28,1303397,27408079505000.0,15188,733478,0.5627000000000001
3,2018-12-18,TATAGLOBAL,EQ,210.05,209.8,213.5,208.95,211.0,210.1,210.87,1395195,29420315385000.004,12176,713230,0.5112
4,2018-12-19,TATAGLOBAL,EQ,210.1,210.6,214.65,209.55,210.1,210.15,211.63,2459567,52051832880000.0,16492,1249949,0.5082
5,2018-12-20,TATAGLOBAL,EQ,210.15,209.5,213.1,208.6,210.15,210.2,210.45,1263237,26584853200000.0,9094,503202,0.3983
6,2018-12-21,TATAGLOBAL,EQ,210.2,211.0,219.6,210.8,215.0,215.4,216.78,5654362,122572696580000.0,66821,2016323,0.3566
0,2018-12-13,TATAMOTORS,EQ,164.1,166.0,168.0,165.55,166.8,166.85,166.88,12235499,204187587010000.0,92984,3113574,0.2545
1,2018-12-14,TATAMOTORS,EQ,166.85,166.0,168.4,164.85,167.0,166.95,166.97,10091732,168505615600000.0,70024,1744797,0.1729
2,2018-12-17,TATAMOTORS,EQ,166.95,167.25,175.95,167.25,174.5,173.95,173.61,28526103,495230367310000.06,158893,4122415,0.1445
3,2018-12-18,TATAMOTORS,EQ,173.95,174.0,177.6,173.1,174.7,174.75,174.91,18015933,315115747545000.0,111145,2825684,0.1568
4,2018-12-19,TATAMOTORS,EQ,174.75,176.5,176.5,172.5,173.5,173.9,174.36,11540042,201215793040000.0,66466,2539766,0.22010000000000002
5,2018-12-20,TATAMOTORS,EQ,173.9,173.0,177.3,171.75,176.15,176.4,175.0,15819006,276839058860000.0,91578,4815613,0.3044
6,2018-12-21,TATAMOTORS,EQ,176.4,177.0,180.5,175.15,175.5,176.25,178.14,23742481,422943722465000.0,153930,7856342,0.3309
0,2018-12-13,TATAMTRDVR,EQ,89.5,90.05,92.0,90.05,90.85,90.95,91.15,1948463,17759324640000.0,14062,593478,0.30460000000000004
1,2018-12-14,TATAMTRDVR,EQ,90.95,90.6,92.7,90.3,92.05,91.8,91.69,1909013,17502931450000.0,10101,516113,0.2704
2,2018-12-17,TATAMTRDVR,EQ,91.8,92.0,96.35,91.9,95.7,95.75,95.16,4012756,38183619370000.0,20661,886516,0.2209
3,2018-12-18,TATAMTRDVR,EQ,95.75,95.75,97.2,94.5,96.15,96.1,95.67,2666726,25512605710000.0,18385,659627,0.24739999999999998
4,2018-12-19,TATAMTRDVR,EQ,96.1,97.0,97.0,94.9,95.5,95.6,95.8,1681995,16113776940000.0,13832,415485,0.247
5,2018-12-20,TATAMTRDVR,EQ,95.6,95.25,96.85,94.35,96.3,96.5,95.82,1905859,18261641945000.0,11590,385549,0.2023
6,2018-12-21,TATAMTRDVR,EQ,96.5,96.8,98.65,95.5,95.8,96.3,97.07,3813033,37011952205000.0,17424,1346998,0.3533
0,2018-12-13,TATAPOWER,EQ,79.1,79.25,81.3,77.5,78.75,78.7,79.53,5535207,44021041350000.0,25699,1137960,0.2056
1,2018-12-14,TATAPOWER,EQ,78.7,78.75,79.85,78.15,79.3,79.3,79.21,1828782,14485283669999.998,10211,432613,0.2366
2,2018-12-17,TATAPOWER,EQ,79.3,79.6,80.9,77.4,77.9,77.9,78.58,3358110,26389121820000.0,12971,1293110,0.3851
3,2018-12-18,TATAPOWER,EQ,77.9,77.75,78.95,77.45,78.85,78.65,78.23,3915779,30634751555000.0,10530,1895675,0.4841
4,2018-12-19,TATAPOWER,EQ,78.65,78.8,80.3,78.6,79.3,79.5,79.64,3721346,29636664745000.0,9911,1508272,0.4053
5,2018-12-20,TATAPOWER,EQ,79.5,76.05,80.9,76.05,80.5,80.25,78.99,9768078,77157062790000.0,29351,3595920,0.36810000000000004
6,2018-12-21,TATAPOWER,EQ,80.25,80.5,80.65,76.05,76.15,76.45,77.63,7243377,56233946710000.0,22029,3114258,0.4299
0,2018-12-13,TATASTEEL,EQ,520.25,528.05,528.05,508.0,511.15,512.25,517.67,6810095,352540382160000.0,92231,1175771,0.1727
1,2018-12-14,TATASTEEL,EQ,512.25,511.0,517.8,506.5,513.5,513.55,513.17,5155980,264588931419999.97,70055,577069,0.1119
2,2018-12-17,TATASTEEL,EQ,513.55,518.0,525.25,516.4,524.0,524.0,521.29,4804854,250470228455000.03,64696,913681,0.1902
3,2018-12-18,TATASTEEL,EQ,524.0,523.0,528.4,519.6,527.0,527.0,525.37,5673527,298072701000000.0,80553,697939,0.12300000000000001
4,2018-12-19,TATASTEEL,EQ,527.0,527.9,532.45,524.6,527.0,527.4,528.51,4928043,260450863425000.0,83332,874345,0.17739999999999997
5,2018-12-20,TATASTEEL,EQ,527.4,520.0,527.0,520.0,523.15,523.35,523.7,3517335,184204489170000.0,55311,597863,0.17
6,2018-12-21,TATASTEEL,EQ,523.35,524.15,532.0,518.3,520.2,520.2,524.35,5969670,313019024750000.0,77299,1008885,0.16899999999999998
0,2018-12-13,TCS,EQ,2016.8,2024.0,2029.7,1974.5,1981.95,1982.6,1995.57,3748429,748023753305000.0,230059,2212914,0.5904
1,2018-12-14,TCS,EQ,1982.6,1983.0,1998.95,1975.25,1989.0,1989.75,1984.61,2473761,490944243839999.94,131978,1452064,0.5870000000000001
2,2018-12-17,TCS,EQ,1989.75,1999.0,2004.9,1985.0,1992.9,1994.3,1993.85,1227921,244829527075000.0,82547,588400,0.4792
3,2018-12-18,TCS,EQ,1994.3,1991.9,2002.0,1976.4,1987.9,1987.85,1986.56,1768742,351371144925000.0,98048,969344,0.5479999999999999
4,2018-12-19,TCS,EQ,1987.85,1984.8,1984.8,1960.05,1970.8,1968.45,1968.84,2498833,491980483075000.0,162431,1521333,0.6088
5,2018-12-20,TCS,EQ,1968.45,1953.8,1974.9,1946.0,1955.0,1954.05,1955.65,1940277,379450995425000.0,110330,985457,0.5079
6,2018-12-21,TCS,EQ,1954.05,1948.0,1950.0,1886.55,1905.0,1895.8,1913.17,3729956,713605218845000.0,148411,2165114,0.5805
0,2018-12-13,TECHM,EQ,705.35,706.0,713.0,697.1,709.15,709.3,705.82,2593714,183068909440000.0,62561,1000999,0.3859
1,2018-12-14,TECHM,EQ,709.3,709.15,716.8,705.1,711.0,712.2,711.62,1982037,141046628915000.0,63967,701083,0.35369999999999996
2,2018-12-17,TECHM,EQ,712.2,712.5,722.5,711.5,720.0,719.75,716.88,1435014,102873515380000.0,45638,510235,0.3556
3,2018-12-18,TECHM,EQ,719.75,715.0,716.55,704.2,708.6,709.0,709.09,1905592,135123456409999.98,63726,550045,0.2886
4,2018-12-19,TECHM,EQ,709.0,709.0,714.05,691.9,713.85,709.45,702.26,2702676,189797189985000.0,79643,884204,0.3272
5,2018-12-20,TECHM,EQ,709.45,702.0,717.0,702.0,709.8,707.75,712.07,1817880,129445284530000.0,53775,547287,0.3011
6,2018-12-21,TECHM,EQ,707.75,710.0,713.5,693.0,696.7,695.75,702.01,2063928,144890624670000.0,72744,951731,0.4611
0,2018-12-13,TITAN,EQ,929.95,932.1,961.25,924.25,943.6,944.15,941.52,4821052,453911564175000.0,130430,1769551,0.36700000000000005
1,2018-12-14,TITAN,EQ,944.15,943.65,951.7,928.45,928.6,931.5,936.16,2558651,239530447055000.03,68151,833772,0.3259
2,2018-12-17,TITAN,EQ,931.5,931.75,937.2,925.4,935.0,935.3,932.39,2284630,213016057470000.0,54234,1040123,0.45530000000000004
3,2018-12-18,TITAN,EQ,935.3,932.5,938.75,930.8,932.95,933.0,934.71,2222788,207765843865000.0,68757,1221178,0.5494
4,2018-12-19,TITAN,EQ,933.0,933.1,941.55,927.5,928.2,929.2,933.65,2237859,208937676955000.0,87314,1172730,0.524
5,2018-12-20,TITAN,EQ,929.2,928.0,933.0,922.2,925.0,926.75,928.02,1630740,151336619285000.0,49783,814685,0.49960000000000004
6,2018-12-21,TITAN,EQ,926.75,927.85,927.85,897.25,899.75,900.05,907.77,2972085,269795901685000.0,87999,1471777,0.49520000000000003
0,2018-12-13,TORNTPHARM,EQ,1762.45,1765.0,1823.6,1754.45,1787.0,1785.65,1794.53,395950,71054521070000.0,21255,108974,0.2752
1,2018-12-14,TORNTPHARM,EQ,1785.65,1778.0,1812.75,1762.95,1784.35,1780.6,1786.86,311736,55702703465000.0,25110,149842,0.4807
2,2018-12-17,TORNTPHARM,EQ,1780.6,1780.1,1794.9,1760.0,1761.05,1768.55,1776.95,100053,17778944545000.0,10883,30659,0.3064
3,2018-12-18,TORNTPHARM,EQ,1768.55,1764.0,1772.0,1718.05,1735.0,1726.8,1742.56,258598,45062143485000.0,8677,156426,0.6049
4,2018-12-19,TORNTPHARM,EQ,1726.8,1747.5,1805.9,1732.55,1799.0,1791.4,1781.03,215234,38333862220000.0,15719,50949,0.23670000000000002
5,2018-12-20,TORNTPHARM,EQ,1791.4,1783.15,1815.0,1760.0,1815.0,1806.25,1792.51,162564,29139751510000.004,16512,42610,0.2621
6,2018-12-21,TORNTPHARM,EQ,1806.25,1803.95,1835.0,1775.0,1779.75,1783.9,1809.7,304282,55066020465000.0,17885,75239,0.24730000000000002
0,2018-12-13,TORNTPOWER,EQ,259.9,258.3,275.05,258.3,261.4,265.85,265.0,5439812,144156572295000.0,31162,2192877,0.4031
1,2018-12-14,TORNTPOWER,EQ,265.85,261.6,264.95,252.35,253.0,253.45,256.95,1284834,33014332689999.996,11651,531133,0.41340000000000005
2,2018-12-17,TORNTPOWER,EQ,253.45,254.0,263.0,251.5,260.5,258.75,256.9,3801459,97661167560000.0,33508,1268090,0.3336
3,2018-12-18,TORNTPOWER,EQ,258.75,259.0,262.5,255.2,256.1,255.95,257.51,1118284,28796926925000.0,12889,411658,0.36810000000000004
4,2018-12-19,TORNTPOWER,EQ,255.95,256.95,272.0,255.4,270.5,269.25,264.56,3552397,93982972555000.0,24571,1338922,0.3769
5,2018-12-20,TORNTPOWER,EQ,269.25,268.25,270.9,263.5,265.0,264.7,266.53,1126634,30027836875000.0,12515,396210,0.3517
6,2018-12-21,TORNTPOWER,EQ,264.7,267.3,268.2,255.35,256.5,256.5,260.76,999159,26053992575000.0,14892,381628,0.38189999999999996
0,2018-12-13,TV18BRDCST,EQ,35.9,36.0,36.2,34.95,35.1,35.25,35.51,2586505,9185356365000.0,5251,1008563,0.3899
1,2018-12-14,TV18BRDCST,EQ,35.25,35.1,36.4,34.9,35.95,36.0,35.66,2485161,8861086705000.0,8251,909914,0.3661
2,2018-12-17,TV18BRDCST,EQ,36.0,35.85,36.3,35.4,35.5,35.5,35.79,2068040,7401215550000.0,5839,827573,0.40020000000000006
3,2018-12-18,TV18BRDCST,EQ,35.5,35.5,36.1,35.15,36.0,35.9,35.6,2185425,7780315184999.999,4043,776365,0.3552
4,2018-12-19,TV18BRDCST,EQ,35.9,36.0,37.5,35.9,37.4,37.2,37.02,4577298,16943736740000.0,7668,1346118,0.29410000000000003
5,2018-12-20,TV18BRDCST,EQ,37.2,37.35,38.2,36.4,36.7,36.7,37.31,6271688,23398753625000.0,7470,2849861,0.45439999999999997
6,2018-12-21,TV18BRDCST,EQ,36.7,36.6,37.15,36.2,36.7,36.55,36.59,2962373,10839012410000.0,5266,761122,0.2569
0,2018-12-13,TVSMOTOR,EQ,570.6,579.05,579.95,563.35,565.0,565.35,571.76,3391984,193939907535000.0,35511,1237097,0.36469999999999997
1,2018-12-14,TVSMOTOR,EQ,565.35,570.0,575.4,561.6,569.0,570.0,570.5,944532,53885183900000.0,18537,111657,0.1182
2,2018-12-17,TVSMOTOR,EQ,570.0,571.05,578.8,569.95,573.7,575.1,575.34,1057663,60851081325000.0,21290,325539,0.3078
3,2018-12-18,TVSMOTOR,EQ,575.1,571.6,576.0,565.1,574.1,574.5,574.68,1064867,61195684495000.01,9168,539025,0.5062
4,2018-12-19,TVSMOTOR,EQ,574.5,578.0,583.6,572.25,575.2,576.8,578.19,3036073,175541531075000.0,27295,1149241,0.3785
5,2018-12-20,TVSMOTOR,EQ,576.8,575.0,584.9,569.0,579.0,579.8,578.04,1256741,72644441670000.0,22237,389372,0.3098
6,2018-12-21,TVSMOTOR,EQ,579.8,580.2,586.4,570.0,572.0,572.9,575.82,1985113,114307165845000.0,23257,1068171,0.5381
0,2018-12-13,UBL,EQ,1236.6,1239.1,1267.0,1238.0,1257.0,1258.2,1257.27,612052,76951216155000.0,26677,217874,0.35600000000000004
1,2018-12-14,UBL,EQ,1258.2,1283.0,1287.15,1251.15,1256.0,1257.4,1266.11,997875,126342389609999.98,41785,151970,0.15230000000000002
